theta1_i,theta2_i,theta3_i,theta4_i,theta5_i,x_i,y_i,z_i,r11_i,r12_i,r13_i,r21_i,r22_i,r23_i,r31_i,r32_i,r33_i,x_o,y_o,z_o,r11_o,r12_o,r13_o,r21_o,r22_o,r23_o,r31_o,r32_o,r33_o
1.4206061778612469,-1.6327332671127668,-1.107723703084646,0.7749163033234128,2.0146381955297468,-2.0776287967838623,-13.729152823063952,0.17484508170550406,0.39208381736401604,-0.6100598120674467,-0.6885472430135003,0.5829797626949337,0.7437700451937413,-0.32701791412804715,0.7116213012898222,-0.2731906762185185,0.6472727230293648,1.5013186061694532,0.734305526325859,-8.838525608551807,0.3502419981168063,-0.9211312743467679,0.16984616031999777,-0.38785354107362335,-0.30767999228664394,-0.8688513411528707,0.852584408391215,0.23843279507397885,-0.4650264818280908
0.8744417895824972,2.977421961993243,0.7788293927707075,0.9063968742064352,-2.696891064269792,-2.6506607821206796,-3.1703598150023597,-8.035245465556548,0.6778060924984869,-0.06047775791421952,0.7327491670207492,-0.2973252050176634,0.8889403929340159,0.3484002013080956,-0.672440795485474,-0.45401257538529277,0.5845476524278209,3.6882211705187067,-5.916430996792712,15.2277275016883,0.1467992663302925,0.9810736684939456,0.12627126511094977,0.9890676348628374,-0.1473867302923816,-0.0047292071802959796,0.013971008257144417,0.12558506567881678,-0.9919844767972563
0.5420901637767601,-2.3652555064859433,1.5974997006468925,-0.38594225167818985,1.7707376672685369,-11.951672997710318,-7.19818649632528,10.059863507605755,0.4311199960565117,-0.2459746049350985,0.8681198320089547,0.34692908024662944,0.9333516489011674,0.09216785107997161,-0.8329320274064752,0.2614406112685906,0.4877223026477718,-12.003710161102244,3.124009659077927,3.0792413317176246,0.7725784081851549,-0.16194454452857573,0.6139190237348281,0.06150171069595971,-0.9432894879786826,-0.3262245874399801,0.6319336537861887,0.2897911426637241,-0.718805224553975
2.086587396335579,-1.2165124161024259,1.6234610735426385,1.0134257601397012,-2.9945463255796394,2.6736943101367734,-4.7156225118228186,22.652516825741316,0.9386733118769163,-0.07575120700750514,0.33638395949707134,0.04650197401264907,-0.9388455676049839,-0.34118406557370506,0.3416576941661758,0.3359028949345056,-0.8777466976250439,-0.4123857204752208,1.1997685044154491,9.878942100316383,0.9696100476507031,-0.19576686670726398,-0.14673680313548282,0.19820844822283318,0.9801577226679719,0.0020614915550369495,0.14342163905038027,-0.031083316971574296,0.98917342304479
1.2010272626254919,-2.214039611428545,-2.6410859812473966,-1.9880787522554177,0.5227952389974533,0.6854883614703868,1.768557194234706,5.42458705273396,0.5418801147389907,0.4248839261219837,0.7251479783972558,-0.7936552746102677,-0.02521080731576702,0.6078451449816701,0.2765451976327896,-0.9048967148341603,0.3235501339029013,2.942779260707535,9.485607170643268,12.675260345554708,0.601085145751689,0.768279774489747,-0.2200973322570143,0.6540405049529774,-0.631161483720865,-0.41697266019264495,-0.4592686201315364,0.10668350189818455,-0.8818678840876419
-1.1014105298364063,-2.0699367084498457,1.8460168228381972,-0.14786502406054414,-0.953827164166194,-4.9759403383474154,9.810734568684378,14.963635433002743,0.09444492842171417,0.9470921968368782,-0.3067515707964889,-0.37464986877378237,0.31929005355622486,0.8704546728738095,0.9223435538470494,0.03271440647114258,0.3849832935154925,-11.71175984421194,-2.478701623033798,24.01921846618287,-0.7749468793693991,-0.2301937537817741,-0.5886154686002452,-0.17860725029887842,0.9731154632027541,-0.14541576742693038,0.6062646157382963,-0.0075585048485304045,-0.7952270648740213
2.6089633455059644,-2.5695783491541313,-0.4681837831066029,-0.753285107605862,-2.6844372298632138,5.55626196227872,-3.2751631532916985,-8.354267370897626,-0.8331079151431724,0.21569596180266323,-0.5093195988648199,-0.2214152077668111,-0.9738834277147471,-0.05026305792681865,-0.506859455367439,0.07089655340423061,0.8591083582529183,-0.20990456158842363,0.40956721183294054,9.455684348730786,-0.6495698702558667,0.7540098043077933,-0.09761249235369364,-0.3400279762752649,-0.17326992506737457,0.9243151564359929,0.6800293809872661,0.6335982544758703,0.36893535059574567
2.1323468105459495,0.9501581156827914,1.7821659893872335,0.2769815337135304,2.0515785406353855,-6.450939684155687,10.254047217106363,6.641423276112497,0.07760634031731266,-0.9477568274134965,0.30940952156269697,0.11413432492781175,-0.29985949655497945,-0.9471312676704674,0.9904295087565929,0.10881763835379771,0.08490058755554034,-4.734328908838999,-6.013907192494767,-0.5778548315084002,-0.40806442713510754,0.873145131558628,0.2666477124266445,0.8953948940859672,0.4397717682009084,-0.06977661168490554,-0.17818924476992495,0.21028164715189093,-0.9612649072547127
2.0332663125330157,-1.2303428665886813,1.80705240626083,1.0607134953171462,1.9728901507620389,1.7727485261100127,-3.5559598490386772,21.72175929007788,0.6009884801358578,-0.11057032295451509,-0.7915725174775371,-0.4400379039047254,-0.8725441106172933,-0.2122107870825899,-0.6672177229893757,0.47585814977660196,-0.5730440920383544,13.243653199890964,-6.522598063525792,17.257584428637312,-0.8145131966111554,-0.4565347278179126,0.3579724777723863,0.18155749374157454,-0.7866368113916523,-0.5901181266745259,0.5510037468226103,-0.41566641584303893,0.7236133648072334
-3.0837439557792354,2.574202542694474,-2.116788345510254,2.0645501550383116,-2.4970799820485237,-9.774248096288407,-0.5660590989753663,10.53890976784503,-0.6449324839431002,0.76131343141984,0.06681280038085037,0.6677424725443281,0.5188189861394094,0.5338041307274256,0.3717285051154538,0.3888813684930457,-0.8429645305252209,4.531457367348134,-15.16781523079698,8.591961650410976,0.9947846214187582,-0.006130215052259393,-0.10181344435854757,-0.07775391264991133,-0.691619628219871,-0.7180644949645104,-0.06601428675951873,0.7222359104367634,-0.6884892182301852
-1.866277931093694,1.579236683362904,-2.730271195948937,1.326861520422928,-2.667418935218255,-0.25269907044364137,-0.830175442564963,13.99102700329638,-0.6789957836687665,0.3462190422040512,-0.6473770930264271,0.7340721959015719,0.308006907991579,-0.6052022437447759,-0.01013592444141247,-0.8861512960238656,-0.4632851644408026,-0.1173161798827374,0.998073844560603,-8.26588147442531,0.11346076320081133,0.9813646012065227,0.15508118748788424,-0.4130893921428005,0.1885539021979078,-0.8909571146048686,-0.9035949365246468,0.03702628073010733,0.42678477623073
3.0705777678109722,1.9733470867311071,-2.0022081001389225,-2.120815141120466,-3.0165602334328505,-8.889613923842138,0.6323582933071704,16.078170714680333,-0.5735287789345461,-0.8129232708257336,-0.10109646622825219,-0.8071993263958215,0.5818509649858312,-0.09939165966613679,0.13962086950016006,0.02460102223584565,-0.989899390092231,13.691855068632327,11.980716650141689,2.6267721509527995,-0.5041153017695784,0.5163156405729069,0.6923047896855513,-0.5147121213430801,-0.8233127832551727,0.23922268510976782,0.693497797158919,-0.23574185082078558,0.680798490823325
1.6361382965301061,-1.6458654684013179,-1.4779369778127507,1.3538411473690086,-0.6316525548467427,0.6627314559812171,-10.128069243082281,-0.7484041276471327,-0.7744240245029566,-0.27855251492729705,0.5680457082843969,-0.23526908016671041,0.9602638708343038,0.15013912976912197,-0.5872954028341735,-0.017372242169542494,-0.809186205401358,3.9114605608706086,-4.748311166496997,13.21686072609559,-0.7107969997694952,0.5383464285064661,0.4527148639408881,0.23686293303993036,0.7892138513852728,-0.566601665840603,-0.6623168245412507,-0.295507393640087,-0.6884851517887927
-1.8519934909057911,1.2003138421111137,0.14908002148367405,0.9160838759180594,1.1889216726523415,-5.294101662172414,-18.328144940509105,15.816632917952901,0.5213949302005069,0.6333535784983191,0.5718483814478994,0.7398524262058853,-0.001633311394627655,-0.6727672106539925,-0.42516551388662027,0.7738608252762649,-0.46943978197875846,1.485403194902462,-1.0729196178959741,2.162862240811278,-0.4312627484095148,0.5179765087715693,0.7387237495810514,0.8555516890794718,0.4947237005853211,0.15257708672152728,-0.28643280040444813,0.697817165481032,-0.6565115798007554
-0.1601561061954544,-1.0126660497449227,0.43297270375847097,-2.364397042113179,-2.018878679424668,-13.781485766010203,2.2262562009662665,23.66231802364425,-0.1838373127523873,0.4655211976757074,0.8657331326422456,0.3374580468681497,-0.797324593214323,0.5003954033157656,0.9232149852791139,0.38413995830971437,-0.010515863535454542,-1.4894503323591604,3.226952308476487,-9.515756404830105,0.9734089212086717,0.014960736258080354,-0.22858531991793837,-0.02532321367929544,0.9987768830331564,-0.042467314107738796,0.22767039104882045,0.047126577312475874,0.9725971821625274
0.34229780955013167,1.1933077839320223,-2.335839329543368,0.04565926137774712,-1.815628068591145,0.18750713074074632,0.06681335079414508,17.838799218161633,-0.9223700890821185,-0.3531583631087284,-0.15656496840931092,-0.34040791568340983,0.9346417266548289,-0.10279734303841097,0.18263589380710868,-0.041521239890491765,-0.9823034749664864,-0.2486901829093607,-5.306343611900219,-5.4045582403845795,0.1289550366261878,0.975964655617337,-0.17568036177806307,0.47542769156643266,0.09462457593275472,0.8746511874578112,0.8702523246855199,-0.19631398476746098,-0.4517983076154331
-3.043242240083952,-1.2704348853411778,0.7310010834254697,0.8768579241393555,0.06126404597236412,14.617815207408322,1.442321603125365,21.538651322394465,-0.5010290954183935,0.7191859287863575,0.4813953109243291,-0.8204527737801168,-0.5717142681710039,0.00020387791942512196,0.2753671940168964,-0.3948599693630621,0.8765035727559033,2.2129605109254804,-4.504174802357857,9.778912392027415,-0.8427518677573645,0.3489855857880788,0.40985161986214597,-0.20922265279987853,-0.9138715400869498,0.3479435152068332,0.49597900252617044,0.20747980415273606,0.8431826373460777
2.3916877270653094,2.9284864034665317,1.6142062294212627,-0.27822444316035355,-2.690912924880679,5.664791989396359,-5.276294270194729,-1.4626173476267523,0.038692305026855625,-0.6214178624083431,-0.7825233196599026,-0.3738921378979372,-0.7352273839466225,0.5653718803700053,-0.9266647585560909,0.27070377569374876,-0.26079089530758137,-6.559372978219944,7.298140415340498,27.2225834223564,0.9188500271991861,0.1492358433066833,0.36529890581357954,0.319122341781978,-0.8255466756227826,-0.4654391661041847,0.23211109084152307,0.5442438327080201,-0.8061780771440284
-2.145271577333984,-2.8426593659037382,2.1434389458139513,-2.7119592074669656,1.671938619570426,5.097703061686964,7.875325436609012,8.096929934034502,-0.3508217078702014,-0.9364157727341563,-0.00704484646590148,-0.6193747265057566,0.22638892457105889,0.7517466348428031,-0.7023525307514412,0.26809243817432166,-0.6594144122938119,-1.860386680192195,-0.6472905930130111,10.586122317460893,-0.17662554359386598,-0.02183228722402116,0.9840359589896801,0.06849920861806409,-0.9976026595466189,-0.009838296814573409,0.9818916822994636,0.06566798991959905,0.1776976064302757
3.002277616350847,1.6323222149215395,1.9519441112549263,-2.1705727150117404,0.8527277746514219,-5.642308102783595,0.7911836084701859,0.34903313480454834,-0.5763699481606518,0.8170518877655055,-0.01496313991483503,0.6292311614121016,0.4554104549067515,0.6298170076058626,0.5214075453666404,0.3535923221175046,-0.7765994085590626,13.791838647796633,-14.383619834799607,9.64283199344153,0.13045949612614505,0.05230616878253217,-0.990072918818511,0.9908964538071695,-0.04035317698972292,0.12843612785821595,-0.033234585944288235,-0.997815456792552,-0.057094452296018804
2.2514922647994027,-2.093961070110559,-0.46159804874738386,1.1612220172696306,1.5406497352893727,8.932157146387683,-11.029900114758078,-3.327649933979684,-0.3630952692504892,-0.7904271154026047,-0.4933424780861996,0.4044355135653726,0.34329884210370365,-0.847689695807003,0.839400822500805,-0.5073173368283147,0.19502661084682305,3.4037271836788108,-0.6820200287273868,-3.695844895810847,0.061854572255716965,-0.8422513881923293,-0.5355246128602839,-0.8979277288162949,-0.28122359881436987,0.3385839353730545,-0.43577494846981824,0.4599194348557027,-0.7736758415047859
-1.1137040909838736,-1.3786482525451178,-1.96774219083567,0.9504952452657172,1.0209223096116027,-3.4346331532843157,6.983340042874582,2.118657477857713,0.17378457472527375,0.8732213544915648,0.4552838539279344,0.6101436446707652,-0.4583667793913124,0.6462388323354692,0.7729965423308376,0.16548220934696525,-0.6124475356585382,-5.586714419837682,7.85849555151119,14.419985823162444,-0.1882745672546344,-0.6609584082836814,0.7264204497700919,0.20393174610951975,-0.7498370144072369,-0.6294094809848065,0.9607104299703436,0.029638393072899016,0.27596564170608956
2.024371947733404,-0.9788679096153747,-0.42735425721408804,-2.52573225229706,-1.5703699874190877,7.958945597076461,-16.326957269269833,17.217946473888933,0.4325080973132892,0.692270415904633,-0.5776663544137437,-0.8866837731215307,0.44274824380945654,-0.13328870577287547,0.16348893614371734,0.5698558272641147,0.8053171449135595,12.78902541728245,-6.858415631008147,12.376815981601462,-0.8979815999646421,0.25997104906648066,0.35502690006845194,0.3033921976964494,0.9501710997850366,0.0716104427455418,-0.3187196581666397,0.17201725140394342,-0.9321093523388619
